id,utterance
Ses04M_impro02_F018,"Then, can't you please try something?  If you go and ask them and they say no, then I would understand, but you're not even willing to ask."
Ses04M_impro02_F019,Can't you just make an effort?  Can't you just try?
Ses04M_impro02_M022,I've asked already.  I can't go back.
Ses04M_impro02_M023,"It can't happen.  I have to go.  I want to stay really bad, but I can't.  There's just no -- I don't have an option."
Ses04M_impro02_F020,When do you leave?
Ses04M_impro02_M024,Next week.
Ses04M_impro02_F021,A week.  You're giving me a week to be okay with this.
Ses04M_impro02_M025,"You can't make it out like I'm happy about this.  I mean, I didn't -- I didn't want to put you in this situation."
Ses04M_impro02_F022,Well it doesn't seem like you're that bothered by it.
Ses04M_impro02_M026,"I am.  I mean, I don't know.  I don't know what else to tell -- you know, I mean, I can tell you.  I don't know what else to do. I mean, I've been forced into this situation."
Ses04M_impro02_F023,"If you really cared so much, you'd find a way out."
Ses04M_impro02_M027,There's nothing I can do.  I-- I
Ses04M_impro02_F024,"Fine, fine.  We have to be together.  If you can't stay here, then I'll go with you.  I don't care where you go.  We'll go, too.  I'm not staying behind."
Ses04M_impro02_M028,They won't let you come along.  It's not going to happen.
Ses04M_impro02_F025,"It's a free world.  I can go where I want.  Wherever you are, that's where we're going to go."
Ses04M_impro02_M029,Are you kidding? Please don't be difficult about this.
Ses04M_impro02_F026,Difficult.  You're leaving for a year. We have a newborn child and you're leaving.  I don't think I'm being difficult.
Ses04M_impro02_M030,[BREATHING]
Ses04M_impro02_F027,"I'm finding a way to make it work.  And I will go wherever you go.  Whatever I have to do, I will make this work."
Ses04M_impro02_M031,"Look, I--"
Ses04M_impro02_F028,You're not really giving me a lot of options.
Ses04M_impro02_M032,Where I'm going is not the safest place on the earth.  Okay.
Ses04M_impro02_F029,But I'm supposed to be okay with you going there.
Ses04M_impro02_M033,But I've been trained.  You have no training.
Ses04M_impro02_F030,I'm not going to stay here and wait.
Ses04M_impro02_M034,You have to.  Do you understand me?  You have to.
Ses04M_impro02_F031,I can't do it.
Ses04M_impro02_M035,"Well I guess we're at a stalemate then, aren't we?"
Ses04M_impro03_M000,"So, um, well, I just -- I kind of wanted to, you know, tell you that I'm actually -- I proposed to Kate and we're going to get married."
Ses04M_impro03_F000,"Wait, what?"
Ses04M_impro03_M001,"Yeah. Yeah, I proposed to her yesterday. We're getting -- we're engaged now and we're going to -- we're going to get married in about eight months."
Ses04M_impro03_F001,"Oh, my God.  Congratulations."
Ses04M_impro03_M002,"Yeah, it's pretty amazing, huh?"
Ses04M_impro03_F002,I can't -- how did you do it?  What happened?
Ses04M_impro03_M003,Well I decided to take her sailing
Ses04M_impro03_M004,"and we were just out on the water and, you know, I just -- I had the ring with me.  And I was like let's do this.  And she was like okay and then we're getting married."
Ses04M_impro03_F003,[LAUGHTER] Well you paint a romantic picture.
Ses04M_impro03_M005,"Well I didn't want it to be like cheesy, you know."
Ses04M_impro03_F004,Did she cry?
Ses04M_impro03_M006,"She didn't cry, but she was laughing a lot and it was very exciting, so..."
Ses04M_impro03_F005,"Oh, my God.  How long have you been planning on doing this?"
Ses04M_impro03_M007,"Honestly, it was kind of quickly.  It was actually only in the past couple months."
Ses04M_impro03_F006,I can't believe this.  You're getting married. It's crazy!
Ses04M_impro03_M008,"Yeah. Yeah. So- I know.  I know. I know.  It's weird 'cause it's like the beginning of the rest of my life, you know."
Ses04M_impro03_F007,"Yeah, it is."
Ses04M_impro03_M009,"But uh- no, I mean, you know.  You know, I really want you to like, you know, sort of"
Ses04M_impro03_M010,"help Kate out with like planning stuff. I mean, if you want to.  I mean, you guys are good friends anyway so I figured, you know, if you guys want to like -- I mean, you know, I'm sure you enjoy that kind of thing."
Ses04M_impro03_F008,"Yeah, I would love to. Thanks. [LAUGHTER]"
Ses04M_impro03_M011,Okay. Well there you go.
Ses04M_impro03_F009,"Oh, my God, where -- have you guys talked about where you're going to get married or--"
Ses04M_impro03_M012,I think we're going to -- we're going to -- we want to do it in Hawaii and just fly everybody in.
Ses04M_impro03_F010,"Oh, my God."
Ses04M_impro03_M013,"I just -- 'cause, I mean, Hawaii just has like the best fruit buffets.  And so I'm just going to say forget, you know, all like kind of meats and all that stuff."
Ses04M_impro03_M014,"It's just going to be like a all fruit--fruit buffet wedding, plus a cake."
Ses04M_impro03_F011,Are you going to get married like on the beach barefoot or like fancier?  Like in a church.
Ses04M_impro03_M015,Barefoot?
Ses04M_impro03_F012,Well I don't know.  Throwing it out there.
Ses04M_impro03_M016,"Um, no, no, no.  It'll be in like a park near the beach."
Ses04M_impro03_F013,Okay.
Ses04M_impro03_M017,Yeah.  But I'm really excited.  So and everybody's going to come out and it'll be a great time.  And--
Ses04M_impro03_F014,"Are you going to have a big wedding or like keep it really small like just, you know, family and really close friends?  Or, I mean--"
Ses04M_impro03_M018,"It'll be kind of small, but not, you know, not tiny, you know.  I want to have, you know, as many people as we can afford to fly out to Hawaii and put up there for--"
Ses04M_impro03_F015,It's so exciting.  What's the ring look like?
Ses04M_impro03_M019,It's big and shiny.  I don't know.  It's silver and--
Ses04M_impro03_F016,Big and shiny.  You're such a guy. [LAUGHTER]
Ses04M_impro03_M020,"Yeah, I don't know. [LAUGHTER] But, yeah, so anyway -- well I wanted to tell you that, you know, 'cause you're one of my good friends and you're Kate's- one of her best friends and-"
Ses04M_impro03_F017,I'm so excited for you. That's great. I'm so-
Ses04M_impro03_M021,"Yeah, yeah. She was actually -- she was going to tell you but I told her that I wanted to tell you and she had to work today anyway, so I decided to-"
Ses04M_impro03_F018,Well I'm glad you told me.
Ses04M_impro03_M022,"Yeah, yeah."
Ses04M_impro03_F019,It's fantastic.  I -- congratulations. It's amazing.
Ses04M_impro03_M023,"Thank you.  I'm really -- I'm really excited.  And it's -- I don't know, it's like a little -- it's like a little scary, 'cause I'm like, ah, you know, it's the first time I've ever done anything like this."
Ses04M_impro03_M024,"But, you know, it's like I really love her and I really just -- I can't imagine spending my life with anybody else but her.  So, you know, it's like I know that's the right thing.  And if you have to, you know, if you have to question that, you know, don't- don't do it.  So we're going to do it."
Ses04M_impro03_M025,"And it's going to -- the -- you know, I told her that I just -- I want the color brown to be as an integral in the wedding.  And, um, maybe some greens and blues."
Ses04M_impro03_F020,And how did she feel about that?
Ses04M_impro03_M026,She's okay with it.
Ses04M_impro03_F021,Well that's good.  It'll be a great wedding.  You're willing to compromise on things.
Ses04M_impro03_M027,"Exactly, exactly, exactly.  So--"
Ses04M_impro03_F022,She's going to let you have say in the wedding choices?  That's pretty impressive. Very forward-thinking woman. [LAUGHTER]
Ses04M_impro03_M028,"Well, I mean I just told her--Well I just said, you know, hey, these are my suggestions."
Ses04M_impro03_F023,And brown.
Ses04M_impro03_M029,All fruit and the color brown. Just that. That's all- that's my only request.
Ses04M_impro03_F024,This is why men don't plan weddings. [LAUGHTER]
Ses04M_impro03_M030,Yeah.  Well maybe--maybe you're right. Maybe there's something to that.
Ses04M_impro03_F025,All fruit and brown. [LAUGHTER]
Ses04M_impro03_M031,"So, um, anyway, do you want to order now?   So, um I mean--"
Ses04M_impro04_M000,"Oh, man, I just -- I don't know what to do.  I don't know what to do.  It's like every job, you know, I go to; every job I apply to,"
Ses04M_impro04_M001,"it's just like nobody- nobody wants to hire me. It's been years, I mean, do you understand, years?  Like, I'm -- you know what I mean, it's like I've been collecting unemployment for so long now, it's just like I just -- I can't take it.  I don't know what to do.  I mean, I'm just like losing my mind."
Ses04M_impro04_F000,Well there has to be something you haven't tried.
Ses04M_impro04_M002,"I-I'm not kidding.  I've tried everything.  Like I've gone to every business and local, you know,"
Ses04M_impro04_M003,"local business in- in the area and I can't- I can't get anything.  Like, nobody -"
Ses04M_impro04_F001,What about like a temp agency?
Ses04M_impro04_F002,"Have you gone, like, signed up with a temp agency?  Maybe they can help."
Ses04M_impro04_M004,"there's just like no jobs available.  I mean, it's just like, God."
Ses04M_impro04_M005,"Yeah, I tried that.  And there was like, yeah, like I did like one thing once.  But, like, that's not -- it doesn't last very long.  And it's not enough to live on."
Ses04M_impro04_F003,"Right, but you have -- I mean, you have to keep on them.  You have to keep calling and reminding them that you're still looking and"
Ses04M_impro04_F004,"I mean, you have to be really aggressive about it."
Ses04M_impro04_M006,"Yeah, I do.  I do.  You don't understand."
Ses04M_impro04_M007,I- You don't understand. I don't have a job.  All- My job is to look for a job.  I don't do anything else.
Ses04M_impro04_M008,"But, like, it's been years now and I just can't seem to get anything that really fits.  It's just it -- I -- it drives me absolutely insane."
Ses04M_impro04_F005,"Well, I mean, if it's that bad, maybe you're gonna have to take something that doesn't really fit, you know.  Like maybe you'll have to do something else for a while.  Find a new field, new skill."
Ses04M_impro04_M009,"No, no, no, no, no.  I can't- I can't do that.  I can't, I- because if I'm not- if I'm not- if I'm not doing something that I love, then I can't -- I can't- I mean it's- what's the point?"
Ses04M_impro04_F006,"Well then you're choosing to be unemployed, really."
Ses04M_impro04_M010,I'm not choosing. I'm not-
Ses04M_impro04_F007,"If you're not willing to try and work with it and find something and, you know, I mean, there are things you could do."
Ses04M_impro04_M011,"No, but I'm try- but like all the things that I-it's like I apply to all these places and none of them"
Ses04M_impro04_M012,"-- I mean, I don't understand.  It's like -- I mean, I feel like I'm qualified enough.  I just don't understand.  Like, I mean, it's just like a matter of circumstance, but it's been three years, you know, three years."
Ses04M_impro04_F008,"Well maybe, you know, your luck it is just down and the market for your particular field is down and maybe you just need to look into doing something else for a while."
Ses04M_impro04_M013,This is stupid.
Ses04M_impro04_F009,"I mean, I'm not saying that you should, you know--"
Ses04M_impro04_M014,"You know what, this is your fault."
Ses04M_impro04_F010,Excuse me?
Ses04M_impro04_M015,It's your fault 'cause -cause you always told me to- to do this and I did that instead.  And I didn't take your advice and - and- but you sort of were like were telling--
Ses04M_impro04_F011,It's my fault 'cause you didn't do what I told you to?
Ses04M_impro04_M016,"Yeah, exactly."
Ses04M_impro04_F012,Well that sounds like your fault.
Ses04M_impro04_M017,Yeah.
Ses04M_impro04_F013,You didn't do what I told you to do.
Ses04M_impro04_M018,That's 'cause you always tell me to do the wrong thing.  And I thought this time it was -- I was gonna be right by going with the opposite thing. So it's your fault because
Ses04M_impro04_M019,"-because you were always wrong and-and-and this time you were right. And-and I didn't -- yeah, that's why."
Ses04M_impro04_F014,That's amazing logic that you managed to turn that around and make it my fault.
Ses04M_impro04_M020,"Well, I mean, it makes sense, doesn't it, hmm?"
Ses04M_impro04_F015,I think maybe you can't get employed because you aren't willing to take responsibility for your own actions.
Ses04M_impro04_M021,That's not true.  I take responsibility for my own actions.
Ses04M_impro04_F016,Really?  Whose fault is it you don't have a job?
Ses04M_impro04_M022,Yours.  I don't--
Ses04M_impro04_F017,[LAUGHTER]
Ses04M_impro04_F018,"You see what you just did there, though?"
Ses04M_impro04_M023,"I had- No, I don't.  I'm sorry.  I just totally screwed this one up.  You can stop it I guess."
Ses04M_impro05_M000,"Yeah, hi.  Look--Um, okay.  Here's the thing."
Ses04M_impro05_F000,"Hi, how can I help you?"
Ses04M_impro05_M001,Just arrived from London--
Ses04M_impro05_F001,Mmhmm.
Ses04M_impro05_M002,lost my luggage. Your airline--
Ses04M_impro05_F002,I'm sorry.
Ses04M_impro05_F003,Right.
Ses04M_impro05_M003,"lost my luggage. I didn't lose it. No, it's not like I left it somewhere and somebody took it."
Ses04M_impro05_F004,"Oh, oh, you didn't."
Ses04M_impro05_F005,I thought you lost your luggage.
Ses04M_impro05_M004,"It was lost.  I waited on the conveyor -- near the conveyor belt to see, you know, where -- then the baggage claim and see if it would- it would come out."
Ses04M_impro05_M005,"Didn't come out.  I spoke to somebody, a local authority figure."
Ses04M_impro05_M006,"And he told me to come to this desk here so I can, uh, at least get, uh, the hundred- hundred and fifty dollars that- that I'm owed for my loss."
Ses04M_impro05_M007,'Cause that's roughly how much the bag plus all its contents was worth.
Ses04M_impro05_F006,"Uh. Okay.  I -- first of all, I'm very sorry you lost your bag."
Ses04M_impro05_F007,"Um, but, actually, our policy is a fifty dollar"
Ses04M_impro05_M008,fifty dollars?
Ses04M_impro05_F008,refund--coverage of the bag that was lost. yes
Ses04M_impro05_M009,"fifty dollars. No way, no."
Ses04M_impro05_F009,"That's our policy, sir."
Ses04M_impro05_M010,"I don't but the thing is, I don't care about your policy."
Ses04M_impro05_M011,You understand?
Ses04M_impro05_M012,"What I want you to do is I want you to write three of those, as if I were three people.  Okay.  You can write -- you can just put my name on all --"
Ses04M_impro05_F010,I can't do that.
Ses04M_impro05_M013,But what I'm telling you is that's what you're going to do.
Ses04M_impro05_F011,"Uh, no, actually, no I'm not."
Ses04M_impro05_M014,"No, no, because, look, I don't care what your policy says.  I mean--"
Ses04M_impro05_F012,I'm very sorry.  I understand you're frustrated. You just got off of a flight.
Ses04M_impro05_M015,You understand that the contents of my bag- The contents of my bag cost a hundred and fifty dollars.
Ses04M_impro05_M016,You--
Ses04M_impro05_F013,We'll cover fifty.
Ses04M_impro05_M017,No.  No.  No.  What I need you to do -- I need you to write checks for -- I need you to write three of them. That'll be satisfactory.
Ses04M_impro05_F014,We only cover fifty do-
Ses04M_impro05_M018,"Just -- you can fill out the form--We can fill out - no, no, no, we can fill out the form three times."
Ses04M_impro05_F015,We only cover fifty dollars worth of lost items.
Ses04M_impro05_M019,And then that'll be that. It's going to be fine. Just-
Ses04M_impro05_M020,"I'm going to get very upset.  Like, I mean, I'm- I'm upset right now but I'm going to get really upset if you- if you don't do the check thing."
Ses04M_impro05_F016,I'm very sorry.
Ses04M_impro05_F017,I'm very sorry.  I understand you're upset.  You just got off a long flight.
Ses04M_impro05_M021,"You don't understand. You don't understand, actually.  You don't understand because it was my luggage that was lost.  Okay."
Ses04M_impro05_F018,We really -- we want to work with you. We really -- we want to help.
Ses04M_impro05_F019,I understand that.  I would know if it was mine. Um-
Ses04M_impro05_M022,"Yeah.  If it was yours, but it's not. It's mine.  Okay. So just--"
Ses04M_impro05_F020,But it's not.  It's yours.  I understand.
Ses04M_impro05_F021,I know.  We want to work with you.  We will give you the fifty dollars but I'm--
Ses04M_impro05_M023,"No, it's not going to be -- but it's not going to be fifty, it's going to be a hundred and fifty.  You're going to write three, you understand, three of- of the forms.  You're going to write three of them out and then give it to me."
Ses04M_impro05_F022,"Yeah, we don't do that.  I can go ahead and send you--"
Ses04M_impro05_M024,You- you- you- you're misunderstanding me.  You're going to do that.
Ses04M_impro05_F023,"We will definitely keep an eye out for your bag. We will try to find it.  We will, you know, fill out the form for missing items."
Ses04M_impro05_M025,"Look, can I just -- can I speak to your manager, please?  'Cause I- I really -- I don't, um -- I mean, I just don't want to deal with -- I know that -- I mean, I know this isn't your fault,"
Ses04M_impro05_F024,No one can make the three check thing happen 'cause we don't do that.
Ses04M_impro05_F025,I can write you the one check.
Ses04M_impro05_M026,but I need to speak to somebody who can make the three check thing happen.
Ses04M_impro05_F026,All- all that my supervisor could do is the exact same thing that I'm offering to do.
Ses04M_impro05_M027,"But what I'm talk -- but I'm just,just- please let me--"
Ses04M_impro05_M028,But if I could just speak directly -- if I could just speak directly to your-- to your superior person
Ses04M_impro05_F027,"I'd be happy to give you a cup of coffee, too."
Ses04M_impro05_F028,We'll just throw that in--gratuitously.
Ses04M_impro05_M029,then that would be helpful to me because I just feel like if- you don't think you have the power to write three checks but you actually do. see?
Ses04M_impro05_F029,"No, I don't. See, I could lose my job if I did that."
Ses04M_impro05_M030,But your job is not my concern. My concern is getting my luggage.
Ses04M_impro05_F030,And your bag is not my concern.
Ses04M_impro05_F031,The fifty dollars I'm going to give you for your bag is really all I'm concerned with.
Ses04M_impro05_M031,"Look, I don't -- look, can we just not argue about this.  Like--"
Ses04M_impro05_F032,I'm more than happy to not argue about it.  I will give you your fifty dollar certificate.
Ses04M_impro05_F033,You can go ahead and go fill out the form. We'll look for your bag.
Ses04M_impro05_M032,So what if- what if we- what if we do three forms
Ses04M_impro05_M033,with different names on them? That-
Ses04M_impro05_F034,Then that would be lying.
Ses04M_impro05_M034,"but, no. See, 'cause"
Ses04M_impro05_M035,if we have three forms then I can get the hundred and fifty.
Ses04M_impro05_F035,I'm sorry.  We can only issue one fifty dollar certificate to cover the lost bag for one person.
Ses04M_impro05_M036,"Just please, will you please just work with me here? Just -- all I'm asking you to do is just work with me. I know -- I know that you get lots of people all day long who give you shit, give you crap, but"
Ses04M_impro05_F036,"I understand you're frustrated, but--"
Ses04M_impro05_M037,"um, you know, I -- this is my bag and I need the hundred and fifty dollars. Please."
Ses04M_impro05_F037,I know. I understand it's personal-- It's personal to you. I get that.
Ses04M_impro05_M038,Please.
Ses04M_impro05_F038,"But if you want to just sit down, you know, maybe have a cup of tea, calm down a little bit, we'll go ahead and we'll do what we can for you. you okey"
Ses04M_impro05_M039,"I'm already calm. Okay, I'm calm. I'm calm."
Ses04M_impro05_M040,"Just all I need you to do is just fill out three forms and I'll leave you alone forever, forever.  I'll never -- we'll never see each other again."
Ses04M_impro05_F039,"And I'm looking forward to that.  However, I can't do that. I would lose my job."
Ses04M_impro05_M041,But that's not going to-- But you don't understand. You're looking forward to never seeing me again.
Ses04M_impro05_F040,"Oh, yes."
Ses04M_impro05_M042,But never seeing me again is not going to happen until you give me the three checks.
Ses04M_impro05_F041,"I'm sorry, really.  But--"
Ses04M_impro05_M043,I don't -- I'm not- I'm not convinced.
Ses04M_impro05_F042,That I'm sorry?
Ses04M_impro05_M044,"Yeah.  If you were really sorry, you'd give me the three checks."
Ses04M_impro05_M045,"So why don't we just do that and stop this nonsense, hmm?  Hmm?"
Ses04M_impro06_F000,"Hey, how you doing?"
Ses04M_impro06_F001,I'm sorry.
Ses04M_impro06_M000,Thanks.
Ses04M_impro06_F002,"I know- I know there's nothing I can say that will really help, but--"
Ses04M_impro06_M001,"I know.  I just -- I don't know.  It's just weird because you have somebody who's, you know,"
Ses04M_impro06_M002,a major part of your life and then they're gone.  And I don't know.  That's not really -- it's never really happened to me before.
Ses04M_impro06_F003,I'm sorry.  It's never easy.
Ses04M_impro06_M003,Yeah.
Ses04M_impro06_F004,"But, I'm here if there's anything you need.  I mean, you just have to ask.  I know --"
Ses04M_impro06_M004,Thanks.
Ses04M_impro06_F005,--it doesn't really do anything.  But--
Ses04M_impro06_M005,I just -- it's just not fair.
Ses04M_impro06_F006,I know.  It never is.
Ses04M_impro06_F007,"How's, um -- how's his parents doing?"
Ses04M_impro06_M006,"I mean, they're, you know, they're upset.  It's like you know, they"
Ses04M_impro06_M007,feel the same way everybody else does.
Ses04M_impro06_F008,"I mean, what do you want to do?  Do you want to- do you want to talk about it?  Do you-"
Ses04M_impro06_M008,"[BREATHING] I mean, there's nothing really to talk about.  He's gone and I'll never see him again."
Ses04M_impro06_F009,"Well I know it's not a lot of help or anything, but at least you got to know him.  I mean, at least you had the time with him that you did."
Ses04M_impro06_M009,Yeah.
Ses04M_impro06_F010,"I mean, we can be grateful for that."
Ses04M_impro06_M010,"Yeah, I don't know.  Sometimes I wish I didn't know him.  So I wouldn't--"
Ses04M_impro06_F011,You feel that way now because you're upset.  But you don't really think that.
Ses04M_impro06_F012,"It'll get better.  I know it doesn't help, but it will get better and you will remember all of the good things that you guys had; all of the memories that you have with him that were happy and you'll be grateful for those."
Ses04M_impro06_M011,This is just -- this is a terrible life.  I just don't understand.
Ses04M_impro06_F013,"Just life, in general?"
Ses04M_impro06_M012,"I mean, it's just not fair.  Like, I don't know.  Why people -"
Ses04M_impro06_M013,"there should just be some sort of rule that people don't die until they're older, 'cause then, at least, it's expected."
Ses04M_impro06_F014,"I agree.  If I knew how to make that happen, I would certainly help you."
Ses04M_impro06_M014,I don't know what to do.
Ses04M_impro06_F015,"When's the service? Can- can we help?  Is there anything, I mean--"
Ses04M_impro06_M015,"I mean, you- you can go.  I don't know.  I don't know what else."
Ses04M_impro06_M016,I hope it rains.  Somehow that'll make me feel more comfortable.
Ses04M_impro06_F016,"Seems like if the whole world's sad, then it's okay for you to be."
Ses04M_impro06_M017,Yeah.
Ses04M_impro06_M018,I just wish there was some way to just bring him back to life magically.
Ses04M_impro06_F017,I know.
Ses04M_impro06_M019,"Just, you know, some thing; some genie. I need to find a genie bottle."
Ses04M_impro06_F018,"I don't have any magic answers.  But,"
Ses04M_impro06_F019,"I mean, as- as cliche as it is, as long as people who loved him remember him, then it's not a waste, you know."
Ses04M_impro06_M020,I know.
Ses04M_impro07_M000,"Alright, so you're not going to believe this.  But I went home today. I looked through the mail.  And I got an acceptance letter from U.S.C.."
Ses04M_impro07_F000,"What, no way."
Ses04M_impro07_M001,I'm going to U.S.C.. Yeah.
Ses04M_impro07_F001,Really?
Ses04M_impro07_M002,"Yeah, yeah."
Ses04M_impro07_F002,I didn't even
Ses04M_impro07_F003,know you applied to U.S.C..
Ses04M_impro07_M003,"I did.  I did. I've -- yeah, I applied to U.S.C..  I mean, it's really expensive but"
Ses04M_impro07_M004,it's a really good school.  So
Ses04M_impro07_M005,"Um, um- yeah, I'm just -- I'm really excited 'cause I don't know.  It's like a whole -- I mean, it's just like, I've been really -- I wanted to go there ever since I was a kid.  So now I actually am and it's awesome.  It's a really nice campus.  Oh, you've been there."
Ses04M_impro07_F004,"That's amazing.  I've seen it on TV. Um, Wow.  I mean, well what are you going to major in?  What are you going to do?"
Ses04M_impro07_M006,"Um, I'm thinking a history and geology minor."
Ses04M_impro07_F005,Wow.
Ses04M_impro07_M007,"Yeah.  I like to know about history, 'cause, you know, it's- it's just so relevant to the present."
Ses04M_impro07_F006,Right.
Ses04M_impro07_M008,Yeah.
Ses04M_impro07_F007,Yes.
Ses04M_impro07_M009,"And, uh-"
Ses04M_impro07_F008,Is U.S.C. known for its history program?
Ses04M_impro07_M010,"Um, you know, I don't think so.  But I think that, you know, it's still a private school"
Ses04M_impro07_M011,"and right you know it's still- and then, you know, I mean-"
Ses04M_impro07_F009,I know.  It's a great school and you know
Ses04M_impro07_M012,"I'm guessing, you know it's like I I checked it out.  And, like, they have a decent history program."
Ses04M_impro07_F010,It's all about the connections
Ses04M_impro07_M013,"So -- and like the geology just is awesome.  It rocks, no pun intended. [LAUGHTER]"
Ses04M_impro07_F011,"Oh, you did not just say that."
Ses04M_impro07_M014,"Um, but, uh- anyway -- yeah, so that's awesome, though, because you live here and then we're not going to be separated by me going to some other school"
Ses04M_impro07_F012,I know.  You're going to be so close.
Ses04M_impro07_M015,"And, uh, it's just really exciting.  I- You know, I'm -- just I want to- I want to share this special happy moment with you. It's awesome"
Ses04M_impro07_F013,I'm glad you did.
Ses04M_impro07_M016,So um
Ses04M_impro07_F014,"That's great.  I mean, I'm really glad you're not going to go anywhere.  You'll still be here."
Ses04M_impro07_M017,"Yeah, yeah, yeah.  We're only going to be like twenty minutes apart."
Ses04M_impro07_F015,Everything in LA is twenty minutes away.
Ses04M_impro07_M018,"Exactly. It's more like twenty five. Twenty five, half an hour,"
Ses04M_impro07_F016,Give or take. [LAUGHTER]
Ses04M_impro07_M019,"But, uh, yeah, so I'm really excited. I can't wait- can't wait to go.  I have to go to orientation,"
Ses04M_impro07_F017,Well congratulations.
Ses04M_impro07_M020,"umm, and I'm going to check out school and get, you know, check out the courses"
Ses04M_impro07_M021,find out all this stuff.  And- and I don't know.  I think I'm going to try to live in a dorm.
Ses04M_impro07_F018,Yeah.
Ses04M_impro07_M022,"'Cause, you know, it's like you get to know a lot of people in the dorms and."
Ses04M_impro07_F019,"Yeah, and then you got that whole communal shower thing which is really appealing."
Ses04M_impro07_M023,Well I'll have flip flops for that.  That's not  some- It's not a problem.
Ses04M_impro07_F020,"Okay. Well, that's a good plan. Shower shoes. Two thumbs up."
Ses04M_impro07_M024,"Yeah, yeah.  But um, so, yeah.  So it's pretty sweet, huh?  You should go there, too."
Ses04M_impro07_F021,Wow. I- I was looking at U.C.L.A.
Ses04M_impro07_M025,"Ouch.  That's, um -- oh, wow."
Ses04M_impro07_F022,"But, congrats on the U.S.C. thing."
Ses04M_impro07_M026,"No, no, I mean, I didn't know -- I didn't know that about you. Um, I feel like --"
Ses04M_impro07_F023,"The -- what, the- I mean--"
Ses04M_impro07_M027,"No, I'm just messing with you. I mean, I'm not going to, you know, I mean, I'm not even really a football fan anyway.  So or- or a basketball-"
Ses04M_impro07_F024,"You're not going to -- you're going to go to games, though, right? I mean, you can't go to U.S.C. and not go to a football game."
Ses04M_impro07_M028,No. Football's boring.
Ses04M_impro07_F025,"Just one game, though?  I mean, for the experience.  I mean, you don't have to go to all of the games but you gotta go to a game."
Ses04M_impro07_M029,I'll go to basketball games.
Ses04M_impro07_F026,"Okay.  Well that's cool, too, but like--"
Ses04M_impro07_M030,Maybe some golf matches.
Ses04M_impro07_F027,"Wow, you are a winner and a half. [LAUGHTER]"
Ses04M_impro07_M031,Do they even have any golf matches? I don't even know.
Ses04M_impro07_M032,I don't know.  Do they have golf?  Do they have- Does U.S.C. have a -- I don't know if they have a golf team.
Ses04M_impro07_F028,I don't know. Women's volleyball.
Ses04M_impro07_M033,"That I'll go to.  Definitely go to women's volleyball.  Women's volleyball, swimming, tennis."
Ses04M_impro07_F029,Basically anything women do.
Ses04M_impro07_M034,"And then men's basketball.  And -- oh, well not women's basketball."
Ses04M_impro07_F030,You have to go to a football game.  Come on.
Ses04M_impro07_M035,"No, I'm not going to go to a football game."
Ses04M_impro07_F031,"Paint some red and yellow S C on your face. And like get one of those big you know, number one hand things."
Ses04M_impro07_M036,Forget it. Forget it. Forget it. No way.
Ses04M_impro07_F032,Maybe one of those megaphones. Pompom.
Ses04M_impro07_M037,I do -- I will need to get a gun-
Ses04M_impro07_F033,"There are cheerleaders at football games.  That's girls, scantily clad sexy girls."
Ses04M_impro07_M038,You've got a point there.
Ses04M_impro07_F034,I know.
Ses04M_impro07_M039,I'll take that in consideration.  Alright.
Ses04M_impro07_F035,I'm just -- I'm watching your back.
Ses04M_impro07_M040,"Okay.  Um, but, no, I, uh, I do need to get a gun soon, though, 'cause I mean"
Ses04M_impro07_F036,Excuse me?
Ses04M_impro07_M041,I need to get like a -- just a small little gun just 'cause -- or like a taser or something or just like a butterfly knife
Ses04M_impro07_F037,No.
Ses04M_impro07_M042,"'cause, you know, I mean, it's like If I ever want to go south of campus"
Ses04M_impro07_F038,Well just don't go south of campus.  Don't get a gun. That's stupid. I mean-
Ses04M_impro07_M043,Well I need to defend myself from
Ses04M_impro07_F039,Why don't you take kung fu?
Ses04M_impro08_M000,Thank you for calling Sprint.  We care about everybody.  How can I help you?
Ses04M_impro08_F000,Hi.  I've been on the phone for an hour trying to get a little discrepancy on my bill fixed.  I was charged for two hundred dollars worth of calls that I didn't make.
Ses04M_impro08_M001,Are you sure you didn't make them?
Ses04M_impro08_F001,I'm positive.  They came from like another state.
Ses04M_impro08_M002,"Can I get your phone number, please?"
Ses04M_impro08_F002,"Uh. Yeah, I just gave it to the automated thing like five times."
Ses04M_impro08_M003,I'm going to need it again.  I need to look at your file.  If you want me to look at your file--
Ses04M_impro08_F003,Okay.  three two three six nine seven five zero six six.  Can we move on?
Ses04M_impro08_M004,Okay.
Ses04M_impro08_F004,"Okay, cool."
Ses04M_impro08_M005,"Umm, Miss Aruckman"
Ses04M_impro08_F005,Yes.
Ses04M_impro08_M006,I am seeing the two hundred dollar charge.
Ses04M_impro08_F006,"Yes, and I've been through all of the menus, pushed one and star and pound and all of that stuff and I'm just trying to get through to a person who can"
Ses04M_impro08_M007,Well I'm looking at these.
Ses04M_impro08_F007,"take off the charges that came from like Nebraska or wherever because, obviously, I didn't make those."
Ses04M_impro08_F008,So can you please refund the mischarged charges
Ses04M_impro08_M008,So you're saying that you didn't make these calls.
Ses04M_impro08_F009,I did not make the calls from B.F.E. Nebraska.
Ses04M_impro08_M009,"Well I mean, I'm supposed to use discretion in the situation and, um--"
Ses04M_impro08_F010,So could you discretion it back?
Ses04M_impro08_M010,All I can do for you right now is give you a hundred dollars.
